water_name,county,species,quantity,length,stock_date,source_year
HIDDEN L GR-112,SUMMIT,CUTTHROAT,276,1.73,09/19/2023,2023
HOOP L,SUMMIT,RAINBOW,2688,11.6,06/12/2023,2023
HOOP L,SUMMIT,TIGER TROUT,540,9.41,06/20/2023,2023
HOOP L,SUMMIT,RAINBOW,7333,3.91,06/20/2023,2023
HOUR GLASS L A-48,SUMMIT,CUTTHROAT,750,2.28,09/19/2023,2023
IBANTIK L W-24,SUMMIT,BROOK TROUT,494,2.68,07/13/2023,2023
ISLAND L A-57,SUMMIT,CUTTHROAT,3023,2.28,09/19/2023,2023
ISLAND L G-9,SUMMIT,TIGER TROUT,1001,2.83,07/14/2023,2023
JESSON L GR-1,SUMMIT,CUTTHROAT,1823,1.73,09/19/2023,2023
JUDY L GR-25,SUMMIT,TIGER TROUT,350,2.7,07/21/2023,2023
JUDY L GR-25,SUMMIT,TIGER TROUT,199,3.95,09/19/2023,2023
JUNIOR L A-56,SUMMIT,CUTTHROAT,300,2.28,09/19/2023,2023
KAMAS RES W-40,SUMMIT,TIGER TROUT,902,2.83,07/14/2023,2023
LILLIAN L A-43,SUMMIT,BROOK TROUT,195,2.68,07/13/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,296,11.6,06/29/2023,2023
LILLY L A-58,SUMMIT,TIGER TROUT,252,9.41,06/29/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,306,11.26,07/03/2023,2023
LILLY L A-58,SUMMIT,TIGER TROUT,256,9.21,07/05/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,301,11.26,07/17/2023,2023
LILLY L A-58,SUMMIT,TIGER TROUT,250,9.21,07/18/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,252,9.52,08/01/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,200,12.13,08/02/2023,2023
LILLY L A-58,SUMMIT,TIGER TROUT,150,9.41,08/14/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,150,11.65,08/14/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,301,12.13,08/21/2023,2023
LILLY L A-58,SUMMIT,TIGER TROUT,300,9.41,08/22/2023,2023
LILLY L A-58,SUMMIT,RAINBOW,301,12.13,08/28/2023,2023
LILY L BR-11,SUMMIT,RAINBOW,858,11.26,07/12/2023,2023
LILY L BR-11,SUMMIT,RAINBOW,751,11.99,07/31/2023,2023
LILY L LOWER A-25,SUMMIT,BROOK TROUT,156,2.68,07/14/2023,2023
LITTLE HIDDEN L W-21,SUMMIT,BROOK TROUT,468,2.68,07/14/2023,2023
LOFTY L W-41,SUMMIT,CUTTHROAT,199,2.28,09/19/2023,2023
LOST L A-59,SUMMIT,RAINBOW,1600,11.6,06/29/2023,2023
LOST L A-59,SUMMIT,TIGER TROUT,2400,9.41,06/29/2023,2023
LOST L A-59,SUMMIT,BROOK TROUT,2002,2.68,07/17/2023,2023
LOST L A-59,SUMMIT,RAINBOW,1801,11.26,07/17/2023,2023
LOST L A-59,SUMMIT,TIGER TROUT,349,9.21,07/18/2023,2023
LOST L A-59,SUMMIT,RAINBOW,653,9.52,08/01/2023,2023
LOST L GR-4,SUMMIT,CUTTHROAT,221,1.73,09/19/2023,2023
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,880,11.6,06/13/2023,2023
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,805,11.26,07/11/2023,2023
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,0,11.99,07/31/2023,2023
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3500,3.72,08/09/2023,2023
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,651,12.13,08/09/2023,2023
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,832,11.6,06/13/2023,2023
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,753,11.26,07/11/2023,2023
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,2000,3.72,08/09/2023,2023
MARSH L G-19,SUMMIT,RAINBOW,3800,10.77,06/05/2023,2023
MCPHETERS L BR-14,SUMMIT,TIGER TROUT,946,2.83,07/14/2023,2023
NOTCH L W-36,SUMMIT,BROOK TROUT,1495,2.68,07/13/2023,2023
OLSON L W-32,SUMMIT,BROOK TROUT,702,2.68,07/13/2023,2023
P-11,SUMMIT,BROOK TROUT,52,2.68,07/13/2023,2023
PETIT L A-26,SUMMIT,BROOK TROUT,130,2.68,07/14/2023,2023
PROVO R,SUMMIT,RAINBOW,248,11.6,06/29/2023,2023
PROVO R,SUMMIT,RAINBOW,256,11.26,07/18/2023,2023
QUARTER CORNER LG103,SUMMIT,RAINBOW,899,10.6,06/07/2023,2023
RED CASTLE L G-15,SUMMIT,TIGER TROUT,5599,2.83,07/14/2023,2023
"RED CASTLE,EAST G-17",SUMMIT,TIGER TROUT,704,2.83,07/14/2023,2023
"RED CASTLE,LOWER G12",SUMMIT,BROOK TROUT,2210,2.68,07/14/2023,2023
"RED CASTLE,UPPER G16",SUMMIT,TIGER TROUT,847,2.83,07/14/2023,2023
REIDS L W-38,SUMMIT,BROOK TROUT,494,2.68,07/13/2023,2023
ROCK L A-10,SUMMIT,TIGER TROUT,396,2.83,07/14/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2600,12.44,05/16/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2704,12.44,05/17/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2678,12.44,05/18/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,4500,10.28,08/03/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2900,11.99,09/25/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2900,11.99,09/25/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2900,11.99,09/25/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,1740,11.99,09/26/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2248,11.99,09/26/2023,2023
ROCKPORT RES,SUMMIT,RAINBOW,2536,12.08,10/31/2023,2023
RUTH L BR-40,SUMMIT,BROOK TROUT,494,2.68,07/13/2023,2023
SALAMANDER L BR-26,SUMMIT,BROOK TROUT,403,2.68,07/13/2023,2023
SCOW L BR-12,SUMMIT,BROOK TROUT,1703,2.68,07/13/2023,2023
SHADOW L A-52,SUMMIT,BROOK TROUT,702,2.68,07/14/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1550,10.77,06/01/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,SPLAKE,505,3.27,06/08/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2052,10.96,06/20/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1601,11.26,07/05/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1601,11.26,07/17/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1501,11.99,07/25/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1641,12.13,08/07/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1498,12.13,08/23/2023,2023
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,7450,2.68,09/21/2023,2023
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,847,2.83,07/14/2023,2023
"SMITHS FK, W FK",SUMMIT,CUTTHROAT,293,13.28,07/19/2023,2023
"SMITHS FK, W FK",SUMMIT,CUTTHROAT,2725,1.66,09/29/2023,2023
SNOW L GR-130,SUMMIT,CUTTHROAT,939,1.73,09/19/2023,2023
SPECTACLE L A-44,SUMMIT,BROOK TROUT,325,2.68,07/13/2023,2023
STATELINE RES,SUMMIT,RAINBOW,7497,10.6,06/06/2023,2023
STATELINE RES,SUMMIT,LAKE TROUT,1002,5.23,10/24/2023,2023
STILLWATER FK,SUMMIT,RAINBOW,105,11.26,07/03/2023,2023
STILLWATER FK,SUMMIT,RAINBOW,201,11.26,07/18/2023,2023
STILLWATER FK,SUMMIT,RAINBOW,200,12.13,08/02/2023,2023
STILLWATER FK,SUMMIT,RAINBOW,201,11.65,08/08/2023,2023
TAMARACK L GR-2,SUMMIT,CUTTHROAT,5965,1.73,09/19/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,504,11.6,06/29/2023,2023
TEAPOT L A-60,SUMMIT,TIGER TROUT,501,9.41,06/29/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,254,11.26,07/03/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,250,11.16,07/10/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,250,11.26,07/17/2023,2023
TEAPOT L A-60,SUMMIT,BROOK TROUT,494,2.68,07/17/2023,2023
TEAPOT L A-60,SUMMIT,TIGER TROUT,400,9.21,07/18/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,254,11.99,07/25/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,502,9.52,08/01/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,315,12.13,08/07/2023,2023
TEAPOT L A-60,SUMMIT,TIGER TROUT,501,9.41,08/14/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,400,12.13,08/21/2023,2023
TEAPOT L A-60,SUMMIT,RAINBOW,400,12.13,08/28/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,1002,9.41,06/29/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1504,11.6,06/29/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1400,11.26,07/03/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,1008,9.21,07/05/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1204,11.16,07/10/2023,2023
TRIAL L A-61,SUMMIT,BROOK TROUT,2002,2.68,07/17/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1001,11.26,07/17/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,992,9.21,07/18/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,502,9.52,08/01/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1071,12.13,08/02/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,1000,11.65,08/08/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,600,9.41,08/14/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,778,12.13,08/21/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,1200,9.41,08/22/2023,2023
TRIAL L A-61,SUMMIT,RAINBOW,518,12.13,08/28/2023,2023
TRIAL L A-61,SUMMIT,TIGER TROUT,770,10.44,09/13/2023,2023
TRIDENT L A-41,SUMMIT,BROOK TROUT,104,2.68,07/13/2023,2023
WALL L A-29,SUMMIT,TIGER TROUT,1848,2.83,07/14/2023,2023
WASHINGTON L A-23,SUMMIT,TIGER TROUT,501,9.41,06/29/2023,2023
WASHINGTON L A-23,SUMMIT,RAINBOW,1504,11.6,06/29/2023,2023
WASHINGTON L A-23,SUMMIT,RAINBOW,1505,11.26,07/03/2023,2023
WASHINGTON L A-23,SUMMIT,TIGER TROUT,608,9.21,07/05/2023,2023
WASHINGTON L A-23,SUMMIT,RAINBOW,1102,11.16,07/10/2023,2023
WASHINGTON L A-23,SUMMIT,BROOK TROUT,2002,2.68,07/17/2023,2023
WASHINGTON L A-23,SUMMIT,TIGER TROUT,400,9.21,07/18/2023,2023
WASHINGTON L A-23,SUMMIT,RAINBOW,502,9.52,08/01/2023,2023
WASHINGTON L A-23,SUMMIT,TIGER TROUT,504,9.41,08/14/2023,2023
WATSON L A-27,SUMMIT,BROOK TROUT,299,2.68,07/14/2023,2023
WEBER R,SUMMIT,RAINBOW,105,11.26,07/05/2023,2023
WEBER R,SUMMIT,RAINBOW,105,11.26,07/05/2023,2023
WEBER R,SUMMIT,RAINBOW,105,11.26,07/05/2023,2023
WEBER R,SUMMIT,RAINBOW,151,11.26,07/17/2023,2023
WEBER R,SUMMIT,RAINBOW,75,11.26,07/17/2023,2023
WEBER R,SUMMIT,RAINBOW,80,11.99,07/25/2023,2023
WEBER R,SUMMIT,RAINBOW,76,12.13,08/07/2023,2023
WEBER R,SUMMIT,RAINBOW,76,12.13,08/07/2023,2023
WEBER R,SUMMIT,RAINBOW,76,12.13,08/07/2023,2023
WHITNEY RES,SUMMIT,RAINBOW,3135,10.96,06/20/2023,2023
WHITNEY RES,SUMMIT,RAINBOW,560,11.6,06/20/2023,2023
WHITNEY RES,SUMMIT,RAINBOW,2503,11.26,07/12/2023,2023
WHITNEY RES,SUMMIT,TIGER TROUT,10140,4.18,07/18/2023,2023
WHITNEY RES,SUMMIT,TIGER TROUT,10140,4.18,07/18/2023,2023
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,195,2.68,07/13/2023,2023
ABES L W-30,SUMMIT,CUTTHROAT,4021,2.35,09/26/2019,2019
ALEXANDER L A-1,SUMMIT,BROOK TROUT,1378,2.68,07/08/2019,2019
BEAR R,SUMMIT,RAINBOW,149,10.12,07/10/2019,2019
BEAR R,SUMMIT,RAINBOW,150,10,07/16/2019,2019
BEAR R,SUMMIT,RAINBOW,101,9.63,07/29/2019,2019
BEAR R,SUMMIT,RAINBOW,101,10.52,08/12/2019,2019
BEAVER CR,SUMMIT,RAINBOW,208,9.75,07/01/2019,2019
BEAVER CR,SUMMIT,RAINBOW,205,10.12,07/10/2019,2019
BEAVER CR,SUMMIT,RAINBOW,200,9.87,07/15/2019,2019
BEAVER CR,SUMMIT,RAINBOW,199,9.63,07/29/2019,2019
BEAVER CR,SUMMIT,RAINBOW,200,10.52,08/05/2019,2019
BEAVER L BR-10,SUMMIT,RAINBOW,1998,9.75,06/25/2019,2019
BETH L A-6,SUMMIT,BROOK TROUT,377,2.68,07/08/2019,2019
BIG ELK RES A-18,SUMMIT,TIGER TROUT,203,2.65,07/09/2019,2019
BR- 2,SUMMIT,BROOK TROUT,104,2.68,07/09/2019,2019
BR-34,SUMMIT,TIGER TROUT,243,2.65,07/09/2019,2019
BRIDGER L G-20,SUMMIT,RAINBOW,2108,9.03,06/10/2019,2019
BRIDGER L G-20,SUMMIT,RAINBOW,1593,9.55,06/24/2019,2019
BRIDGER L G-20,SUMMIT,RAINBOW,1499,10.12,07/09/2019,2019
BRIDGER L G-20,SUMMIT,BROOK TROUT,1690,2.68,07/09/2019,2019
BRIDGER L G-20,SUMMIT,RAINBOW,1501,9.63,07/22/2019,2019
BRIDGER L G-20,SUMMIT,RAINBOW,1400,10.52,08/05/2019,2019
CASTLE L W-67,SUMMIT,TIGER TROUT,1202,2.65,07/09/2019,2019
CHARITY L P-16,SUMMIT,BROOK TROUT,195,2.68,07/08/2019,2019
CHINA L G-21,SUMMIT,BROOK TROUT,5850,2.68,07/09/2019,2019
CHINA L G-21,SUMMIT,GRAYLING ARCTIC,4028,2.39,10/01/2019,2019
CLIFF L A-34,SUMMIT,TIGER TROUT,905,2.65,07/09/2019,2019
CLYDE L A-28,SUMMIT,BROOK TROUT,1196,2.68,07/08/2019,2019
CRYSTAL L A-51,SUMMIT,BROOK TROUT,754,2.68,07/08/2019,2019
CUTTHROAT L BR-37,SUMMIT,TIGER TROUT,405,2.65,07/09/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,499,9.33,05/13/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,500,10.77,06/04/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,500,9.75,06/25/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,527,9.75,07/01/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,506,10.12,07/15/2019,2019
DEER VALLEY LAKES,SUMMIT,RAINBOW,498,9.63,07/29/2019,2019
DEER VALLEY LAKES,SUMMIT,TIGER TROUT,2999,5.19,10/14/2019,2019
DIVIDE L NO 1 A-36,SUMMIT,BROOK TROUT,390,2.68,07/09/2019,2019
ECHO RES,SUMMIT,WALLEYE,113920,0.32,04/12/2019,2019
ECHO RES,SUMMIT,WALLEYE,89600,0.32,04/12/2019,2019
ECHO RES,SUMMIT,RAINBOW,2646,11.94,04/15/2019,2019
ECHO RES,SUMMIT,WALLEYE,38100,0.32,04/15/2019,2019
ECHO RES,SUMMIT,WALLEYE,107870,0.32,04/15/2019,2019
ECHO RES,SUMMIT,WALLEYE,63350,0.32,04/15/2019,2019
ECHO RES,SUMMIT,WALLEYE,15500,0.32,04/15/2019,2019
ECHO RES,SUMMIT,RAINBOW,2646,11.94,04/15/2019,2019
ECHO RES,SUMMIT,RAINBOW,2646,11.94,04/15/2019,2019
ECHO RES,SUMMIT,RAINBOW,6023,11.49,04/16/2019,2019
ECHO RES,SUMMIT,RAINBOW,1543,11.49,04/16/2019,2019
ECHO RES,SUMMIT,RAINBOW,1696,10.56,11/05/2019,2019
"ERICKSON L,SOUTH W25",SUMMIT,BROOK TROUT,845,2.68,07/09/2019,2019
FIRE L A-14,SUMMIT,CUTTHROAT,2011,2.35,09/26/2019,2019
FISH L GR-125,SUMMIT,BROOK TROUT,3003,2.68,07/11/2019,2019
GR-119,SUMMIT,GRAYLING ARCTIC,323,2.39,10/01/2019,2019
GR-155,SUMMIT,BROOK TROUT,195,2.68,07/11/2019,2019
GR-162,SUMMIT,BROOK TROUT,520,2.68,07/11/2019,2019
HAYDEN FK,SUMMIT,RAINBOW,301,10.12,07/10/2019,2019
HAYDEN FK,SUMMIT,RAINBOW,300,10,07/16/2019,2019
HAYDEN FK,SUMMIT,RAINBOW,151,9.63,07/29/2019,2019
HAYDEN FK,SUMMIT,RAINBOW,151,10.52,08/12/2019,2019
HAYDEN L BR-36,SUMMIT,TIGER TROUT,446,2.65,07/09/2019,2019
HAYSTACK L A-9,SUMMIT,BROOK TROUT,676,2.68,07/08/2019,2019
HOOP L,SUMMIT,TIGER TROUT,514,7.86,06/11/2019,2019
HOOP L,SUMMIT,RAINBOW,8010,5.18,06/11/2019,2019
HOOP L,SUMMIT,RAINBOW,3502,9.03,06/11/2019,2019
HOOP L,SUMMIT,TIGER TROUT,632,9.87,09/04/2019,2019
HOOP L,SUMMIT,GRAYLING ARCTIC,999,2.29,09/26/2019,2019
HOUR GLASS L A-48,SUMMIT,CUTTHROAT,751,2.35,09/26/2019,2019
JUDY L GR-25,SUMMIT,TIGER TROUT,351,2.65,07/11/2019,2019
LAMBERT MEADOW L A-2,SUMMIT,BROOK TROUT,195,2.68,07/08/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,299,10.32,07/01/2019,2019
LILLY L A-58,SUMMIT,TIGER TROUT,400,8.28,07/02/2019,2019
LILLY L A-58,SUMMIT,TIGER TROUT,201,8.7,07/08/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,205,10.12,07/08/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,200,9.87,07/15/2019,2019
LILLY L A-58,SUMMIT,TIGER TROUT,399,8.94,07/17/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,300,9.63,07/22/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,202,9.63,07/29/2019,2019
LILLY L A-58,SUMMIT,TIGER TROUT,465,9.63,07/30/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,200,10.52,08/07/2019,2019
LILLY L A-58,SUMMIT,TIGER TROUT,130,9.75,08/12/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,200,10.52,08/12/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,200,10.77,08/19/2019,2019
LILLY L A-58,SUMMIT,RAINBOW,270,9.87,08/26/2019,2019
LILY L BR-11,SUMMIT,RAINBOW,1201,8.97,06/17/2019,2019
LILY L BR-11,SUMMIT,RAINBOW,1404,9.75,07/01/2019,2019
LILY L BR-11,SUMMIT,RAINBOW,1100,9.63,07/22/2019,2019
LITTLE ELK L A-19,SUMMIT,CUTTHROAT,1812,2.35,09/26/2019,2019
LOST L A-59,SUMMIT,RAINBOW,852,10.32,07/01/2019,2019
LOST L A-59,SUMMIT,RAINBOW,1651,10.32,07/01/2019,2019
LOST L A-59,SUMMIT,TIGER TROUT,1500,8.28,07/02/2019,2019
LOST L A-59,SUMMIT,TIGER TROUT,1003,8.7,07/08/2019,2019
LOST L A-59,SUMMIT,RAINBOW,2000,10,07/15/2019,2019
LOST L A-59,SUMMIT,TIGER TROUT,1001,8.94,07/16/2019,2019
LOST L A-59,SUMMIT,BROOK TROUT,1000,2.68,07/16/2019,2019
LOST L A-59,SUMMIT,TIGER TROUT,1168,9.63,07/30/2019,2019
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,850,9.55,06/24/2019,2019
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,798,10.12,07/09/2019,2019
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,2002,2.68,07/09/2019,2019
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1400,9.63,07/22/2019,2019
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1062,9.55,06/24/2019,2019
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1001,2.68,07/09/2019,2019
"LYMAN L, UPPER G-27",SUMMIT,TIGER TROUT,999,2.65,07/09/2019,2019
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1000,10.12,07/09/2019,2019
MARSH L G-19,SUMMIT,RAINBOW,5017,8.97,06/12/2019,2019
PRICE DAM,SUMMIT,RAINBOW,125,8.97,06/17/2019,2019
PRICE DAM,SUMMIT,RAINBOW,162,9.75,07/01/2019,2019
PRICE DAM,SUMMIT,RAINBOW,125,10,07/16/2019,2019
PRICE DAM,SUMMIT,RAINBOW,126,9.63,07/29/2019,2019
PROVO R,SUMMIT,RAINBOW,251,10.12,07/08/2019,2019
PROVO R,SUMMIT,RAINBOW,250,10,07/16/2019,2019
PROVO R,SUMMIT,RAINBOW,249,9.63,07/22/2019,2019
PROVO R,SUMMIT,RAINBOW,249,10.52,08/07/2019,2019
QUARTER CORNER LG103,SUMMIT,RAINBOW,1207,9.03,06/10/2019,2019
QUARTER CORNER LG103,SUMMIT,GRAYLING ARCTIC,200,2.29,09/26/2019,2019
RED CASTLE L G-15,SUMMIT,TIGER TROUT,4050,2.65,07/11/2019,2019
RED CASTLE L G-15,SUMMIT,TIGER TROUT,7685,2.87,07/15/2019,2019
"RED CASTLE,EAST G-17",SUMMIT,TIGER TROUT,1399,2.87,07/15/2019,2019
REIDS L W-38,SUMMIT,BROOK TROUT,377,2.68,07/09/2019,2019
ROCK L A-10,SUMMIT,TIGER TROUT,405,2.65,07/09/2019,2019
ROCKPORT RES,SUMMIT,TIGER TROUT,20002,2.58,04/16/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,990,13.15,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,2720,11.37,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1700,11.37,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,2040,11.37,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,440,13.15,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1828,11.37,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1760,13.15,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1320,13.15,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1804,13.15,09/23/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1250,12.6,09/24/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1300,12.6,09/24/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,1188,12.6,09/24/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,2364,10.68,10/03/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,3913,11.46,10/03/2019,2019
ROCKPORT RES,SUMMIT,RAINBOW,110,10.74,11/20/2019,2019
RUTH L BR-40,SUMMIT,BROOK TROUT,650,2.68,07/09/2019,2019
SCOW L BR-12,SUMMIT,BROOK TROUT,1274,2.68,07/09/2019,2019
"SHINGLE CR,WEST P-60",SUMMIT,BROOK TROUT,403,2.68,07/09/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2000,10.77,05/28/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2000,10.77,06/04/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1498,8.97,06/17/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1401,9.75,06/25/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2079,9.75,07/01/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1000,10.12,07/10/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,998,9.87,07/15/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1100,9.63,07/29/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1501,10.52,08/05/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1500,10.77,08/19/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,TIGER TROUT,1560,9.87,09/17/2019,2019
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,18816,2.39,10/01/2019,2019
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,1760,2.87,07/15/2019,2019
STATELINE RES,SUMMIT,RAINBOW,10030,9.03,06/11/2019,2019
STILLWATER FK,SUMMIT,RAINBOW,200,10.12,07/10/2019,2019
STILLWATER FK,SUMMIT,RAINBOW,200,10,07/16/2019,2019
STILLWATER FK,SUMMIT,RAINBOW,202,9.63,07/29/2019,2019
STILLWATER FK,SUMMIT,RAINBOW,430,10.52,08/12/2019,2019
TEAL L BR-32,SUMMIT,TIGER TROUT,1404,2.65,07/09/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,501,10.32,07/01/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,299,8.28,07/02/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,399,8.7,07/08/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,506,10.12,07/08/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,502,9.87,07/15/2019,2019
TEAPOT L A-60,SUMMIT,BROOK TROUT,501,2.68,07/16/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,399,8.94,07/17/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,451,9.63,07/22/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,401,10.14,07/23/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,300,9.63,07/29/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,582,9.63,07/30/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,301,10.52,08/07/2019,2019
TEAPOT L A-60,SUMMIT,TIGER TROUT,548,9.75,08/12/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,301,10.52,08/12/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.77,08/19/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,299,9.87,08/26/2019,2019
TEAPOT L A-60,SUMMIT,RAINBOW,299,9.87,09/03/2019,2019
TOMAHAWK,SUMMIT,RAINBOW,125,8.97,06/17/2019,2019
TOMAHAWK,SUMMIT,RAINBOW,162,9.75,07/01/2019,2019
TOMAHAWK,SUMMIT,RAINBOW,125,10,07/16/2019,2019
TOMAHAWK,SUMMIT,RAINBOW,126,9.63,07/29/2019,2019
TRIAL L A-61,SUMMIT,RAINBOW,1558,9.75,07/01/2019,2019
TRIAL L A-61,SUMMIT,TIGER TROUT,999,8.28,07/02/2019,2019
TRIAL L A-61,SUMMIT,TIGER TROUT,498,8.7,07/08/2019,2019
